author_name|id|author_order
Ingrid M. Walter|https://doi.org/10.1007/978-3-642-74954-4|first
Marek Leszak|https://doi.org/10.1007/978-3-642-74363-4|first
Horst Eggert|https://doi.org/10.1007/978-3-642-74363-4|last
Omar Javed|https://doi.org/10.1007/978-0-387-78881-4|first
Mubarak Shah|https://doi.org/10.1007/978-0-387-78881-4|last
Domenico Cantone|https://doi.org/10.1007/978-3-319-74778-1|first
Pietro Ursino|https://doi.org/10.1007/978-3-319-74778-1|last
Robert N. Moll|https://doi.org/10.1007/978-1-4613-9595-9|first
Michael A. Arbib|https://doi.org/10.1007/978-1-4613-9595-9|middle
A. J. Kfoury|https://doi.org/10.1007/978-1-4613-9595-9|last
Deke Guo|https://doi.org/10.1007/978-981-16-9368-7|first
Chenguang Yang|https://doi.org/10.1007/978-981-10-0830-6|first
Hongbin Ma|https://doi.org/10.1007/978-981-10-0830-6|middle
Mengyin Fu|https://doi.org/10.1007/978-981-10-0830-6|last
John A. Vince|https://doi.org/10.1007/978-3-319-94637-5|first
Sascha Ossowski|https://doi.org/10.1007/3-540-49212-7|first
Lei Zhang 0038|https://doi.org/10.1007/978-981-13-2167-2|first
Fengchun Tian|https://doi.org/10.1007/978-981-13-2167-2|middle
David Zhang 0001|https://doi.org/10.1007/978-981-13-2167-2|last
Leela Damodaran|https://doi.org/10.1007/978-1-4020-4784-8|first
C. Wendy Olphert|https://doi.org/10.1007/978-1-4020-4784-8|last
Dima Kilani|https://doi.org/10.1007/978-3-030-37884-4|first
Baker Mohammad|https://doi.org/10.1007/978-3-030-37884-4|middle
Mohammad Alhawari|https://doi.org/10.1007/978-3-030-37884-4|middle
Hani H. Saleh|https://doi.org/10.1007/978-3-030-37884-4|middle
Mohammed Ismail 0001|https://doi.org/10.1007/978-3-030-37884-4|last
Andreas Luszczak|https://doi.org/10.1007/978-3-8348-2191-1|first
Mladen Bozanic|https://doi.org/10.1007/978-3-030-14690-0|first
Saurabh Sinha|https://doi.org/10.1007/978-3-030-14690-0|last
Shuo Gao 0001|https://doi.org/10.1007/978-3-030-68948-3|first
Shuo Yan|https://doi.org/10.1007/978-3-030-68948-3|middle
Hang Zhao|https://doi.org/10.1007/978-3-030-68948-3|middle
Arokia Nathan|https://doi.org/10.1007/978-3-030-68948-3|last
Alberto Pettorossi|https://doi.org/10.1007/978-3-030-63189-5|first
Chi N. Thai|https://doi.org/10.1007/978-3-319-59831-4|first
Martin Treder|https://doi.org/10.1007/978-3-662-60304-8|first
Charu C. Aggarwal|https://doi.org/10.1007/978-1-4614-6396-2|first
Jakub Wagner|https://doi.org/10.1007/978-3-030-96009-4|first
Pawel Mazurek|https://doi.org/10.1007/978-3-030-96009-4|middle
Roman Z. Morawski|https://doi.org/10.1007/978-3-030-96009-4|last
Martin Kowalczyk|https://doi.org/10.1007/978-3-658-19230-3|first
Zhi-Hua Zhou|https://doi.org/10.1007/978-981-15-1967-3|first
Harry Halpin|https://doi.org/10.1007/978-1-4614-1885-6|first
King Sing Cheung|https://doi.org/10.1007/978-3-319-06428-4|first
Mirjana Pavlovic|https://doi.org/10.1007/978-3-319-25670-2|first
Bela Balint|https://doi.org/10.1007/978-3-319-25670-2|last
Friedemann Mattern|https://doi.org/10.1007/978-3-642-84002-9|first
Teck Kiang Tan|https://doi.org/10.1007/978-981-10-6995-6|first
Panagiotis T. Artikis|https://doi.org/10.1007/978-3-030-95691-2|first
Constantinos T. Artikis|https://doi.org/10.1007/978-3-030-95691-2|last
Jiahu Qin|https://doi.org/10.1007/978-3-030-85657-1|first
Qichao Ma|https://doi.org/10.1007/978-3-030-85657-1|middle
Huijun Gao|https://doi.org/10.1007/978-3-030-85657-1|middle
Wei Xing Zheng 0001|https://doi.org/10.1007/978-3-030-85657-1|middle
Yu Kang 0001|https://doi.org/10.1007/978-3-030-85657-1|last
Cristian Monea|https://doi.org/10.1007/978-3-030-87861-0|first
Nicu Bizon|https://doi.org/10.1007/978-3-030-87861-0|last
Zoran Ognjanovic|https://doi.org/10.1007/978-3-319-47012-2|first
Miodrag Raskovic|https://doi.org/10.1007/978-3-319-47012-2|middle
Zoran Markovic|https://doi.org/10.1007/978-3-319-47012-2|last
Song Y. Yan|https://doi.org/10.1007/978-0-387-77268-4|first
Karl Schlechta|https://doi.org/10.1007/978-3-319-89653-3|first
Phil Kim|https://doi.org/10.1007/978-1-4842-2845-6|first
Chrystopher L. Nehaniv|https://doi.org/10.1007/3-540-48834-0|first
Jiawei Zhang 0001|https://doi.org/10.1007/978-3-030-12528-8|first
Philip S. Yu|https://doi.org/10.1007/978-3-030-12528-8|last
Thomas Rahlf|https://doi.org/10.1007/978-3-030-28444-2|first
John Mullane|https://doi.org/10.1007/978-3-642-21390-8|first
Ba-Ngu Vo|https://doi.org/10.1007/978-3-642-21390-8|middle
Martin Adams|https://doi.org/10.1007/978-3-642-21390-8|middle
Ba-Tuong Vo|https://doi.org/10.1007/978-3-642-21390-8|last
Dezhen Song|https://doi.org/10.1007/978-3-540-88065-3|first
Chengwei Wu|https://doi.org/10.1007/978-3-030-88350-8|first
Weiran Yao|https://doi.org/10.1007/978-3-030-88350-8|middle
Guanghui Sun|https://doi.org/10.1007/978-3-030-88350-8|middle
Ligang Wu|https://doi.org/10.1007/978-3-030-88350-8|last
Patrice Poujol|https://doi.org/10.1007/978-3-030-02468-0|first
Azadeh Alebrahim|https://doi.org/10.1007/978-3-658-17694-5|first
Vadim I. Utkin|https://doi.org/10.1007/978-3-642-84379-2|first
Leibo Liu|https://doi.org/10.1007/978-981-13-6362-7|first
Guiqiang Peng|https://doi.org/10.1007/978-981-13-6362-7|middle
Shaojun Wei|https://doi.org/10.1007/978-981-13-6362-7|last
Apurba Das|https://doi.org/10.1007/978-3-319-14172-5|first
Paul Branquart|https://doi.org/10.1007/3-540-07545-3|first
Jean-Pierre Cardinael|https://doi.org/10.1007/3-540-07545-3|middle
Johan Lewi|https://doi.org/10.1007/3-540-07545-3|middle
Jean-Paul Delescaille|https://doi.org/10.1007/3-540-07545-3|middle
Michael Van Begin|https://doi.org/10.1007/3-540-07545-3|last
Albert Benveniste|https://doi.org/10.1007/978-3-642-75894-2|first
Michel Métivier|https://doi.org/10.1007/978-3-642-75894-2|middle
Pierre Priouret|https://doi.org/10.1007/978-3-642-75894-2|last
Cao Xiao|https://doi.org/10.1007/978-3-030-82184-5|first
Jimeng Sun|https://doi.org/10.1007/978-3-030-82184-5|last
Peter H. Schmitt|Theorie der logischen Programmierung_1992|first
Manika Lamba|https://doi.org/10.1007/978-3-030-85085-2|first
Margam Madhusudhan|https://doi.org/10.1007/978-3-030-85085-2|last
Stephan Diehl 0001|https://doi.org/10.1007/978-3-540-46505-8|first
Umberto Mengali|https://doi.org/10.1007/978-1-4899-1807-9|first
Aldo N. D'Andrea|https://doi.org/10.1007/978-1-4899-1807-9|last
Naoko Tosa|https://doi.org/10.1007/978-1-4471-6512-5|first
Matthew N. O. Sadiku|https://doi.org/10.1007/978-3-031-09417-0|first
Cajetan M. Akujuobi|https://doi.org/10.1007/978-3-031-09417-0|last
Jörg Rothe|https://doi.org/10.1007/3-540-28520-2|first
Unnikrishnan Cheramangalath|https://doi.org/10.1007/978-3-030-41886-1|first
Rupesh Nasre|https://doi.org/10.1007/978-3-030-41886-1|middle
Y. N. Srikant|https://doi.org/10.1007/978-3-030-41886-1|last
Joachim Speidel|https://doi.org/10.1007/978-3-030-67357-4|first
Alejandro Dizan Vasquez Govea|https://doi.org/10.1007/978-3-642-13642-9|first
Lei Xu 0016|https://doi.org/10.1007/978-3-319-77965-2|first
Chunxiao Jiang|https://doi.org/10.1007/978-3-319-77965-2|middle
Yi Qian|https://doi.org/10.1007/978-3-319-77965-2|middle
Yong Ren 0001|https://doi.org/10.1007/978-3-319-77965-2|last
Quan Chen 0002|https://doi.org/10.1007/978-981-10-6238-4|first
Minyi Guo|https://doi.org/10.1007/978-981-10-6238-4|last
Meng Shen|https://doi.org/10.1007/978-981-15-5939-6|first
Liehuang Zhu|https://doi.org/10.1007/978-981-15-5939-6|middle
Ke Xu 0002|https://doi.org/10.1007/978-981-15-5939-6|last
Alois Potton|https://doi.org/10.1007/978-3-642-22975-6|first
Nikos Pelekis|https://doi.org/10.1007/978-1-4939-0392-4|first
Yannis Theodoridis|https://doi.org/10.1007/978-1-4939-0392-4|last
Ulrich Reimer|https://doi.org/10.1007/978-3-642-74375-7|first
John N. Mordeson|https://doi.org/10.1007/978-3-030-48523-8|first
Sunil Mathew|https://doi.org/10.1007/978-3-030-48523-8|last
James J. Buckley|https://doi.org/10.1007/978-3-540-76290-4|first
Leonard J. Jowers|https://doi.org/10.1007/978-3-540-76290-4|last
Alexander Reinefeld|https://doi.org/10.1007/978-3-642-74413-6|first
Winfried Lamersdorf|https://doi.org/10.1007/978-3-642-70289-1|first
Anatoly Zankovsky|https://doi.org/10.1007/978-3-662-55606-1|first
Christiane von der Heiden|https://doi.org/10.1007/978-3-662-55606-1|last
Oliver Deiser|https://doi.org/10.1007/978-3-8274-2298-9|first
Caroline Lasser|https://doi.org/10.1007/978-3-8274-2298-9|middle
Elmar Vogt|https://doi.org/10.1007/978-3-8274-2298-9|middle
Dirk Werner|https://doi.org/10.1007/978-3-8274-2298-9|last
Paul Beynon-Davies|https://doi.org/10.1007/978-0-230-00107-7|first
Dieter Maurer|https://doi.org/10.1007/978-3-642-74212-5|first
Shruthi Kashyap|https://doi.org/10.1007/978-3-030-85836-0|first
Vijay S. Rao|https://doi.org/10.1007/978-3-030-85836-0|middle
Ranga Rao Venkatesha Prasad|https://doi.org/10.1007/978-3-030-85836-0|middle
Toine Staring|https://doi.org/10.1007/978-3-030-85836-0|last
Vivette Girault|https://doi.org/10.1007/978-3-642-61623-5|first
Pierre-Arnaud Raviart|https://doi.org/10.1007/978-3-642-61623-5|last
Robert Heinrich|https://doi.org/10.1007/978-3-658-06518-8|first
Michael Beetz|https://doi.org/10.1007/3-540-36381-5|first
Haitao Zhao 0002|https://doi.org/10.1007/978-3-030-40794-0|first
Zhihui Lai|https://doi.org/10.1007/978-3-030-40794-0|middle
Henry Leung|https://doi.org/10.1007/978-3-030-40794-0|middle
Xianyi Zhang|https://doi.org/10.1007/978-3-030-40794-0|last
Lutz Voelkel|https://doi.org/10.1007/978-3-642-74025-1|first
Jürgen Pliquett|https://doi.org/10.1007/978-3-642-74025-1|last
Richard Sharp|https://doi.org/10.1007/b95732|first
Walter Vogler|https://doi.org/10.1007/3-540-55767-9|first
Nasrin Afsarimanesh|https://doi.org/10.1007/978-3-030-03706-2|first
Subhas Chandra Mukhopadhyay|https://doi.org/10.1007/978-3-030-03706-2|middle
Marlena Kruger|https://doi.org/10.1007/978-3-030-03706-2|last
V. S. Subrahmanian|https://doi.org/10.1007/978-3-319-02818-7|first
Aaron Mannes|https://doi.org/10.1007/978-3-319-02818-7|middle
Animesh Roul|https://doi.org/10.1007/978-3-319-02818-7|middle
R. K. Raghavan|https://doi.org/10.1007/978-3-319-02818-7|last
Markus Schneider 0001|https://doi.org/10.1007/BFb0028319|first
Usman Qamar|https://doi.org/10.1007/978-981-15-6133-7|first
Muhammad Summair Raza|https://doi.org/10.1007/978-981-15-6133-7|last
Georgios N. Yannakakis|https://doi.org/10.1007/978-3-319-63519-4|first
Julian Togelius|https://doi.org/10.1007/978-3-319-63519-4|last
Mariusz Flasinski|https://doi.org/10.1007/978-3-319-40022-8|first
Birgit Endrass|https://doi.org/10.1007/978-3-658-04910-2|first
Daniel M. Yellin|https://doi.org/10.1007/3-540-19072-4|first
Thomas Hubauer|https://doi.org/10.1007/978-3-658-14407-4|first
Satyanarayana Vollala|https://doi.org/10.1007/978-3-030-74524-0|first
Natarajan Ramasubramanian|https://doi.org/10.1007/978-3-030-74524-0|middle
Utkarsh Tiwari|https://doi.org/10.1007/978-3-030-74524-0|last
Christodoulos A. Floudas|https://doi.org/10.1007/3-540-53032-0|first
Panos M. Pardalos|https://doi.org/10.1007/3-540-53032-0|last
Giorgio Ausiello|https://doi.org/10.1007/978-3-319-62680-2|first
Yefeng Zheng 0001|https://doi.org/10.1007/978-1-4939-0600-0|first
Dorin Comaniciu|https://doi.org/10.1007/978-1-4939-0600-0|last
Job Zwiers|https://doi.org/10.1007/BFb0020836|first
Jong-Hwan Kim|https://doi.org/10.1007/b95999|first
Yong-Jae Kim|https://doi.org/10.1007/b95999|middle
Dong-Han Kim|https://doi.org/10.1007/b95999|middle
Kiam Tian Seow|https://doi.org/10.1007/b95999|last
James J. Buckley|https://doi.org/10.1007/b100371|first
Charalambos D. Aliprantis|https://doi.org/10.1007/978-1-4020-5008-4|first
Owen Burkinshaw|https://doi.org/10.1007/978-1-4020-5008-4|last
Sining Pan|https://doi.org/10.1007/978-3-030-95284-6|first
Kofi A. A. Makinwa|https://doi.org/10.1007/978-3-030-95284-6|last
J. H. Erik Andriessen|https://doi.org/10.1007/978-1-4471-0067-6|first
Hsu-Shih Shih|https://doi.org/10.1007/978-3-031-09577-1|first
Helmut Schmidt|https://doi.org/10.1007/3-540-53754-6|first
Rafael Martínez-Guerra|https://doi.org/10.1007/978-3-030-62094-3|first
Fidel Meléndez-Vázquez|https://doi.org/10.1007/978-3-030-62094-3|middle
Iván Trejo-Zúñiga|https://doi.org/10.1007/978-3-030-62094-3|last
Johannes Köbler|https://doi.org/10.1007/978-1-4612-0333-9|first
Uwe Schöning|https://doi.org/10.1007/978-1-4612-0333-9|middle
Jacobo Torán|https://doi.org/10.1007/978-1-4612-0333-9|last
Kai Zhang 0015|https://doi.org/10.1007/978-3-658-15971-9|first
Wolf Zimmermann|https://doi.org/10.1007/978-3-662-05948-7|first
John A. Vince|https://doi.org/10.1007/978-1-4471-7505-6|first
Uwe Meyer-Baese|https://doi.org/10.1007/978-3-642-45309-0|first
Zhong Li|https://doi.org/10.1007/3-540-33221-9|first
Robert I. Soare|https://doi.org/10.1007/978-3-642-31933-4|first
Burton S. Garbow|https://doi.org/10.1007/3-540-08254-9|first
James M. Boyle|https://doi.org/10.1007/3-540-08254-9|middle
Jack J. Dongarra|https://doi.org/10.1007/3-540-08254-9|middle
Cleve B. Moler|https://doi.org/10.1007/3-540-08254-9|last
Christian Schulte 0001|https://doi.org/10.1007/3-540-45945-6|first
Jan Paredaens|https://doi.org/10.1007/978-3-642-69956-6|first
Paul De Bra|https://doi.org/10.1007/978-3-642-69956-6|middle
Marc Gyssens|https://doi.org/10.1007/978-3-642-69956-6|middle
Dirk Van Gucht|https://doi.org/10.1007/978-3-642-69956-6|last
Carlisle Adams|https://doi.org/10.1007/978-3-030-81043-6|first
Wolfgang Kilian|https://doi.org/10.1007/978-3-642-96636-1|first
Thomas Heissner|https://doi.org/10.1007/978-3-642-96636-1|middle
Brigitte Maschmann-Schulz|https://doi.org/10.1007/978-3-642-96636-1|last
David Zhang 0001|https://doi.org/10.1007/978-981-10-4322-2|first
Dongmin Guo|https://doi.org/10.1007/978-981-10-4322-2|middle
Ke Yan|https://doi.org/10.1007/978-981-10-4322-2|last
Erik Schrijvers|https://doi.org/10.1007/978-3-030-77838-5|first
Corien Prins|https://doi.org/10.1007/978-3-030-77838-5|middle
Reijer Passchier|https://doi.org/10.1007/978-3-030-77838-5|last
Vladimir Kovalevsky|https://doi.org/10.1007/978-981-16-5772-6|first
Kjell Jørgen Hole|https://doi.org/10.1007/978-3-319-30070-2|first
Ingo Arnold|https://doi.org/10.1007/978-3-030-84589-6|first
Walter Hehl|https://doi.org/10.1007/978-3-658-35112-0|first
Santosh Kumar 0006|https://doi.org/10.1007/978-981-10-7956-6|first
Sanjay Kumar Singh|https://doi.org/10.1007/978-981-10-7956-6|middle
Rishav Singh|https://doi.org/10.1007/978-981-10-7956-6|middle
Amit Kumar Singh 0001|https://doi.org/10.1007/978-981-10-7956-6|last
Xian-Da Zhang|https://doi.org/10.1007/978-981-15-2770-8|first
Walter S. Brainerd|https://doi.org/10.1007/978-1-4471-6759-4|first
Ferdinando Di Martino|https://doi.org/10.1007/978-3-030-44613-0|first
Salvatore Sessa 0002|https://doi.org/10.1007/978-3-030-44613-0|last
Tomasz P. Zielinski|https://doi.org/10.1007/978-3-030-49256-4|first
Munindar P. Singh|https://doi.org/10.1007/BFb0030531|first
Martin Ester|http://www.dbs.informatik.uni-muenchen.de/buecher/kdd.html|first
Jörg Sander 0001|http://www.dbs.informatik.uni-muenchen.de/buecher/kdd.html|last
Ingo Wegener|http://ls2-www.cs.uni-dortmund.de/monographs/kt/|first
Felipe Rocha da Rosa 0001|https://doi.org/10.1007/978-3-030-55704-1|first
Luciano Ost|https://doi.org/10.1007/978-3-030-55704-1|middle
Ricardo Reis 0001|https://doi.org/10.1007/978-3-030-55704-1|last
Klaus-Dieter Gronwald|https://doi.org/10.1007/978-3-662-53291-1|first
Gang Xiao 0002|https://doi.org/10.1007/978-981-15-4867-3|first
Durga Prasad Bavirisetti|https://doi.org/10.1007/978-981-15-4867-3|middle
Gang Liu|https://doi.org/10.1007/978-981-15-4867-3|middle
Xingchen Zhang|https://doi.org/10.1007/978-981-15-4867-3|last
Santiago Aja-Fernández|https://doi.org/10.1007/978-3-319-39934-8|first
Gonzalo Vegas-Sánchez-Ferrero|https://doi.org/10.1007/978-3-319-39934-8|last
John Barnes|https://doi.org/10.1007/978-3-540-79701-2|first
Hong Zhou|https://doi.org/10.1007/978-981-16-4087-2|first
Jiangchao Wang|https://doi.org/10.1007/978-981-16-4087-2|last
Edward L. Deci|https://doi.org/10.1007/978-1-4899-2271-7|first
Richard M. Ryan|https://doi.org/10.1007/978-1-4899-2271-7|last
Christiane Feder|https://doi.org/10.1007/978-3-642-84166-8|first
Simant Dube|https://doi.org/10.1007/978-3-030-68624-6|first
Andreas Luszczak|https://doi.org/10.1007/978-3-658-01709-5|first
Markus Kächele|https://doi.org/10.1007/978-3-658-28674-3|first
Maoguo Gong|https://doi.org/10.1007/978-981-10-4558-5|first
Qing Cai|https://doi.org/10.1007/978-981-10-4558-5|middle
Lijia Ma|https://doi.org/10.1007/978-981-10-4558-5|middle
Shanfeng Wang|https://doi.org/10.1007/978-981-10-4558-5|middle
Yu Lei 0002|https://doi.org/10.1007/978-981-10-4558-5|last
Peter D. Mosses|https://doi.org/10.1007/b96103|first
Ivan Jureta|https://doi.org/10.1007/978-3-642-18059-0|first
David A. Forsyth|https://doi.org/10.1007/978-3-030-18114-7|first
Tevfik Bultan|https://doi.org/10.1007/978-3-319-68670-7|first
Fang Yu 0001|https://doi.org/10.1007/978-3-319-68670-7|middle
Muath Alkhalaf|https://doi.org/10.1007/978-3-319-68670-7|middle
Abdulbaki Aydin|https://doi.org/10.1007/978-3-319-68670-7|last
Joseph Sifakis|https://doi.org/10.1007/978-981-19-1932-9|first
Klaus Echtle|https://doi.org/10.1007/978-3-642-71147-3|first
Leo Corry|https://doi.org/10.1007/978-3-030-25734-7|first
Raya Leviathan|https://doi.org/10.1007/978-3-030-25734-7|last
Filipe Calegario|https://doi.org/10.1007/978-3-030-02892-3|first
Slawomir Stanczak|https://doi.org/10.1007/11818762|first
Marcin Wiczanowski|https://doi.org/10.1007/11818762|middle
Holger Boche|https://doi.org/10.1007/11818762|last
Victor R. Basili|https://doi.org/10.1007/978-3-319-05047-8|first
Adam Trendowicz|https://doi.org/10.1007/978-3-319-05047-8|middle
Martin Kowalczyk|https://doi.org/10.1007/978-3-319-05047-8|middle
Jens Heidrich|https://doi.org/10.1007/978-3-319-05047-8|middle
Carolyn B. Seaman|https://doi.org/10.1007/978-3-319-05047-8|middle
Jürgen Münch|https://doi.org/10.1007/978-3-319-05047-8|middle
H. Dieter Rombach|https://doi.org/10.1007/978-3-319-05047-8|last
Hong Mei|https://doi.org/10.1007/978-981-10-2546-4|first
Jian Lü 0001|https://doi.org/10.1007/978-981-10-2546-4|last
Wolfgang Everling|https://doi.org/10.1007/BFb0021159|first
Changsheng Hua|https://doi.org/10.1007/978-3-658-33034-7|first
Guido Pfeiffer|https://doi.org/10.1007/978-3-642-68352-7|first
Arunesh Goyal|https://doi.org/10.1007/978-1-4302-6095-0|first
Cas Cremers|https://doi.org/10.1007/978-3-540-78636-8|first
Sjouke Mauw|https://doi.org/10.1007/978-3-540-78636-8|last
Ali Sunyaev|https://doi.org/10.1007/978-3-030-34957-8|first
Steffen Staab|https://doi.org/10.1007/3-540-46618-5|first
Robert Spence|https://doi.org/10.1007/978-3-319-07341-5|first
Zhiwei Xu|https://doi.org/10.1007/978-981-16-3848-0|first
Jialin Zhang|https://doi.org/10.1007/978-981-16-3848-0|last
Jinpeng Yu|https://doi.org/10.1007/978-3-030-67723-7|first
Peng Shi 0001|https://doi.org/10.1007/978-3-030-67723-7|middle
Jiapeng Liu|https://doi.org/10.1007/978-3-030-67723-7|last
Rastko R. Selmic|https://doi.org/10.1007/978-3-319-46769-6|first
Vir V. Phoha|https://doi.org/10.1007/978-3-319-46769-6|middle
Abdul Serwadda|https://doi.org/10.1007/978-3-319-46769-6|last
Michel Raynal|https://doi.org/10.1007/978-3-319-94141-7|first
Felix Gessert|https://doi.org/10.1007/978-3-030-43506-6|first
Wolfram Wingerath|https://doi.org/10.1007/978-3-030-43506-6|middle
Norbert Ritter|https://doi.org/10.1007/978-3-030-43506-6|last
Chee Keong Ng|https://doi.org/10.1007/978-981-10-7739-5|first
Lei Pan 0002|https://doi.org/10.1007/978-981-10-7739-5|middle
Yang Xiang 0001|https://doi.org/10.1007/978-981-10-7739-5|last
Charles A. Shoniregun|https://doi.org/10.1007/978-0-387-68569-4|first
Uttama Lahiri|https://doi.org/10.1007/978-3-030-40237-2|first
Michel Bidoit|https://doi.org/10.1007/b11968|first
Peter D. Mosses|https://doi.org/10.1007/b11968|last
David L. Olson|https://doi.org/10.1007/978-981-10-2543-3|first
Desheng Wu|https://doi.org/10.1007/978-981-10-2543-3|last
Christoph Meinel|https://doi.org/10.1007/978-3-662-44409-2|first
Justus F. M. Broß|https://doi.org/10.1007/978-3-662-44409-2|middle
Philipp Berger 0001|https://doi.org/10.1007/978-3-662-44409-2|middle
Patrick Hennig|https://doi.org/10.1007/978-3-662-44409-2|last
Jürgen Lind|https://doi.org/10.1007/3-540-45162-5|first
Mahdi Derakhshanmanesh|https://doi.org/10.1007/978-3-658-09646-5|first
Reiko Heckel|https://doi.org/10.1007/978-3-030-43916-3|first
Gabriele Taentzer|https://doi.org/10.1007/978-3-030-43916-3|last
Peter Spyns|https://doi.org/10.1007/978-3-319-25084-7|first
Maria-Esther Vidal|https://doi.org/10.1007/978-3-319-25084-7|last
Norbert Ryska|https://doi.org/10.1007/978-3-642-95368-2|first
Siegfried Herda|https://doi.org/10.1007/978-3-642-95368-2|last
Loveleen Gaur|https://doi.org/10.1007/978-3-031-09644-0|first
Biswa Mohan Sahoo|https://doi.org/10.1007/978-3-031-09644-0|last
Daniel Große|http://www.springerlink.com/content/978-90-481-3631-5|first
Rolf Drechsler|http://www.springerlink.com/content/978-90-481-3631-5|last
Edwin Lughofer|https://doi.org/10.1007/978-3-642-18087-3|first
Pradipta Maji|https://doi.org/10.1007/978-3-319-05630-2|first
Sushmita Paul|https://doi.org/10.1007/978-3-319-05630-2|last
Xiaofei Wang 0001|https://doi.org/10.1007/978-981-15-6186-3|first
Yiwen Han|https://doi.org/10.1007/978-981-15-6186-3|middle
Victor C. M. Leung|https://doi.org/10.1007/978-981-15-6186-3|middle
Dusit Niyato|https://doi.org/10.1007/978-981-15-6186-3|middle
Xueqiang Yan|https://doi.org/10.1007/978-981-15-6186-3|middle
Xu Chen|https://doi.org/10.1007/978-981-15-6186-3|last
Ying Tan 0002|https://doi.org/10.1007/978-3-662-46353-6|first
Sergei Kurgalin|https://doi.org/10.1007/978-3-030-61541-3|first
Sergei Borzunov|https://doi.org/10.1007/978-3-030-61541-3|last
Werner Kuich|https://doi.org/10.1007/978-3-642-69959-7|first
Arto Salomaa|https://doi.org/10.1007/978-3-642-69959-7|last
Olav Lysne|https://doi.org/10.1007/978-3-319-74950-1|first
Henrik Loeser|https://d-nb.info/961539585|first
Yinyan Zhang|https://doi.org/10.1007/978-981-15-3231-3|first
Shuai Li 0002|https://doi.org/10.1007/978-981-15-3231-3|last
Heinz Bender|https://doi.org/10.1007/978-3-642-69022-8|first
Oskar Juhlin|https://doi.org/10.1007/978-1-84996-332-9|first
Kurt Mehlhorn|https://doi.org/10.1007/978-3-642-69897-2|first
Andrei Alexandru|https://doi.org/10.1007/978-3-319-42282-4|first
Gabriel Ciobanu|https://doi.org/10.1007/978-3-319-42282-4|last
Yasir Zaki|https://doi.org/10.1007/978-3-658-00808-6|first
Djamshid Tavangarian|https://doi.org/10.1007/978-3-642-84171-2|first
Giorgio C. Buttazzo|https://doi.org/10.1007/978-1-4614-0676-1|first
Rudi Studer|https://doi.org/10.1007/978-3-642-71658-4|first
Andreas Kohne|https://doi.org/10.1007/978-3-030-58839-7|first
Volker Wehmeier|https://doi.org/10.1007/978-3-030-58839-7|last
Marcos Quiñones-Grueiro|https://doi.org/10.1007/978-3-030-54738-7|first
Orestes Llanes-Santiago|https://doi.org/10.1007/978-3-030-54738-7|middle
Antônio José da Silva Neto|https://doi.org/10.1007/978-3-030-54738-7|last
Clemens Pechstein|https://doi.org/10.1007/978-3-642-23588-7|first
Krassimir T. Atanassov|https://doi.org/10.1007/978-3-7908-1870-3|first
David Zhang 0001|https://doi.org/10.1007/978-3-319-32598-9|first
Fangmei Chen|https://doi.org/10.1007/978-3-319-32598-9|middle
Yong Xu 0001|https://doi.org/10.1007/978-3-319-32598-9|last
Samuel Kounev|https://doi.org/10.1007/978-3-030-41705-5|first
Klaus-Dieter Lange|https://doi.org/10.1007/978-3-030-41705-5|middle
Jóakim von Kistowski|https://doi.org/10.1007/978-3-030-41705-5|last
Patrick Lambrix|https://doi.org/10.1007/3-540-46440-9|first
Zhongliang Jing|https://doi.org/10.1007/978-3-319-90716-1|first
Han Pan|https://doi.org/10.1007/978-3-319-90716-1|middle
Yuankai Li|https://doi.org/10.1007/978-3-319-90716-1|middle
Peng Dong 0001|https://doi.org/10.1007/978-3-319-90716-1|last
Matthias Weber 0001|The Generic Development Language Deva: Presentation and Case Studies_|first
Martin Simons 0001|The Generic Development Language Deva: Presentation and Case Studies_|middle
Christine Lafontaine|The Generic Development Language Deva: Presentation and Case Studies_|last
John Longley|https://doi.org/10.1007/978-3-662-47992-6|first
Dag Normann|https://doi.org/10.1007/978-3-662-47992-6|last
Alexander E. Gegov|https://doi.org/10.1007/978-3-540-38885-2|first
Michael J. C. Gordon|https://doi.org/10.1007/3-540-09724-4|first
Robin Milner|https://doi.org/10.1007/3-540-09724-4|middle
Christopher P. Wadsworth|https://doi.org/10.1007/3-540-09724-4|last
James J. Kistler|https://doi.org/10.1007/3-540-60627-0|first
Wenwu Zhu 0001|https://doi.org/10.1007/978-3-030-88132-0|first
Xin Wang 0019|https://doi.org/10.1007/978-3-030-88132-0|last
Mark Levene|https://doi.org/10.1007/3-540-55493-9|first
Paul Klint|https://doi.org/10.1007/3-540-16041-8|first
R. M. R. Lewis|https://doi.org/10.1007/978-3-319-25730-3|first
Schahram Dustdar|https://doi.org/10.1007/978-3-642-55599-2|first
Harald C. Gall|https://doi.org/10.1007/978-3-642-55599-2|middle
Manfred Hauswirth|https://doi.org/10.1007/978-3-642-55599-2|last
Christofer F. Daiberl|https://doi.org/10.1007/978-3-658-29580-6|first
Rafik A. Aliev|https://doi.org/10.1007/978-3-319-09072-6|first
Babek Guirimov|https://doi.org/10.1007/978-3-319-09072-6|last
Xinyu Li 0001|https://doi.org/10.1007/978-3-662-55305-3|first
Liang Gao 0001|https://doi.org/10.1007/978-3-662-55305-3|last
Tobias Brandt|https://doi.org/10.1007/978-3-658-12415-1|first
