keyword;pubID
Privacy;https://doi.org/10.1007/978-3-319-98161-1_9
Privacy;https://doi.org/10.1007/978-1-4614-8265-9_272
Privacy;https://doi.org/10.1007/978-1-4614-8265-9_273
Privacy;https://doi.org/10.1007/978-0-387-39940-9_273
Privacy;https://doi.org/10.1007/978-3-031-17834-4_5
Privacy;https://doi.org/10.1109/NOTERE.2011.5957982
Privacy;https://doi.org/10.1145/3342428.3342654
Privacy;https://doi.org/10.1007/978-3-319-76111-4_15
Privacy;https://doi.org/10.1145/3284869.3284893
Privacy;https://doi.org/10.1145/3342428.3342690
Privacy;https://doi.org/10.1007/978-3-319-61949-1_22
Privacy;https://doi.org/10.1007/978-3-319-77965-2
Privacy;https://doi.org/10.1007/978-3-030-81043-6
probability;https://d-nb.info/1027422780
probability;https://doi.org/10.1504/IJTMCC.2014.067360
problem;https://doi.org/10.1016/j.eswax.2020.100025
problem;https://doi.org/10.1016/j.eswax.2020.100022
programming;https://d-nb.info/989177548
programming;https://doi.org/10.1109/NOTERE.2010.5536694
protocols;https://d-nb.info/985468084
protocols;https://doi.org/10.1109/NOTERE.2015.7293490
protocols;https://doi.org/10.1145/1416729.1416748
protocols;https://doi.org/10.1145/1416729.1416746
Publish/Subscribe;https://doi.org/10.1007/978-1-4614-8265-9_284
Publish/Subscribe;https://doi.org/10.1007/978-3-540-39964-3_17
Publish/Subscribe;https://doi.org/10.1007/10722620_17
Publish/Subscribe;https://doi.org/10.1007/978-3-540-30469-2_44
Publish/Subscribe;http://studia.complexica.net/index.php?option=com_content&view=article&id=116
Publish/Subscribe.;https://doi.org/10.1007/978-1-4614-8265-9_1209
Publish/Subscribe.;https://doi.org/10.1007/978-0-387-39940-9_1209
Publish/Subscribe.;https://doi.org/10.1007/978-0-387-39940-9_1207
Publish/Subscribe.;https://doi.org/10.1007/978-0-387-39940-9_1210
Publish/Subscribe.;https://doi.org/10.1007/978-1-4614-8265-9_1210
Publish/Subscribe.;https://doi.org/10.1007/978-1-4614-8265-9_1181
Python;https://doi.org/10.1007/978-1-4842-2866-1
Python;https://doi.org/10.1007/978-3-658-33552-6
Python;https://doi.org/10.1007/978-3-030-61541-3
Python;https://doi.org/10.1007/978-3-319-60660-6
Python;https://doi.org/10.1007/978-3-319-14240-1
Python;https://doi.org/10.1007/978-1-4842-2802-9
Python;https://doi.org/10.1007/978-981-16-8615-3
quality;https://doi.org/10.1145/3284869.3284910
Quality-of-Service;https://doi.org/10.1007/978-1-4939-2092-1_35
Quality-of-Service;https://doi.org/10.1109/NOTERE.2011.5957973
Quantum;https://doi.org/10.1007/978-3-030-23922-0
Quantum;https://doi.org/10.1007/978-3-030-36899-9
Random;https://doi.org/10.1007/978-1-4939-0790-8_41
Random;https://doi.org/10.1090/dimacs/065
Random;https://doi.org/10.1007/978-3-030-95691-2
Random;https://doi.org/10.1007/978-3-642-21390-8
Random;https://doi.org/10.1007/978-1-4613-8643-8
Random;https://doi.org/10.1007/978-3-319-77697-2
Reasoning;https://doi.org/10.1007/978-3-540-92913-0_9
Reasoning;https://doi.org/10.1007/978-3-540-92913-0_10
Reasoning;https://doi.org/10.1007/978-3-540-92913-0_11
Reasoning;https://doi.org/10.1007/978-3-662-43505-2_16
Reasoning;https://doi.org/10.1109/COOPIS.1997.613803
Reasoning;https://doi.org/10.1007/3-540-36124-3_82
Reasoning;https://doi.org/10.1007/978-3-540-39964-3_39
Reasoning;https://doi.org/10.1109/COOPIS.1998.706234
Reasoning;https://doi.org/10.1007/10722620_1
Reasoning;https://doi.org/10.1145/3284869.3284929
Reasoning;https://doi.org/10.1007/1-4020-5695-8
Reasoning;https://doi.org/10.1007/978-3-642-22580-2
Reasoning;https://doi.org/10.1007/978-3-319-47012-2
Reasoning;https://doi.org/10.1007/3-540-46440-9
Reasoning;https://doi.org/10.1007/3-540-70736-0
Reasoning;https://doi.org/10.1007/b97201
Reasoning;https://doi.org/10.1007/3-540-44600-1
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_4
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_25
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_17
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_26
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_6
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_24
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_15
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_1
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_27
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_5
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_19
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_13
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_23
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_22
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_11
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_7
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_21
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_9
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_18
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_8
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_14
Recommender;https://doi.org/10.1007/978-1-4899-7637-6_20
Recommender;https://doi.org/10.1007/978-3-540-30468-5_31
Recommender;https://doi.org/10.1145/3342428.3342697
Recommender;https://doi.org/10.1007/978-3-319-29659-3
Recommender;https://doi.org/10.1007/978-3-319-22735-1
Recommenders.;https://doi.org/10.1007/978-1-4899-7637-6_16
Reinforcement;https://doi.org/10.1145/3284869.3284920
Reinforcement;https://doi.org/10.1007/978-3-658-33034-7
Reinforcement;https://doi.org/10.1007/978-981-19-0638-1
Reinforcement;https://doi.org/10.1007/978-3-662-53455-7_5
Relational;https://doi.org/10.1007/978-1-4614-8265-9_967
Relational;https://doi.org/10.1007/978-0-387-39940-9_1531
Relational;https://doi.org/10.1007/978-1-4614-8265-9_972
Relational;https://doi.org/10.1007/978-1-4614-8265-9_154
Relational;https://doi.org/10.1007/978-0-387-39940-9_297
Relational;https://doi.org/10.1007/978-0-387-39940-9_296
Relational;https://doi.org/10.1109/COOPIS.1998.706183
Relational;https://doi.org/10.1109/COOPIS.1998.706194
Relational;https://doi.org/10.1109/COOPIS.1997.613797
Relational;https://doi.org/10.1007/978-3-540-39964-3_48
Relational;https://doi.org/10.1007/3-540-55798-9
Relational;https://doi.org/10.1007/978-3-642-69956-6
Relational;https://doi.org/10.1007/978-1-4612-4922-1
Relational;https://doi.org/10.1007/978-3-662-56266-6_8
Relational;https://doi.org/10.1007/978-3-662-45761-0_3
Relational;http://studia.complexica.net/index.php?option=com_content&view=article&id=76
Reliable;https://doi.org/10.1007/978-3-540-30468-5_24
Reliable;https://doi.org/10.1007/978-3-540-39964-3_46
Reliable;https://doi.org/10.1145/3342428.3342698
Reliable;https://doi.org/10.1007/978-3-662-45714-6_1
Reliable;https://doi.org/10.1007/978-3-642-23740-9_9
Reliable;http://studia.complexica.net/index.php?option=com_content&view=article&id=52
Replication;https://doi.org/10.1007/3-540-36124-3_50
Replication;https://doi.org/10.1007/978-3-540-30469-2_36
Replication;https://doi.org/10.1007/978-3-540-30469-2_35
Replication;https://doi.org/10.1007/978-3-540-39964-3_88
Replication;https://doi.org/10.1007/978-3-540-30469-2_37
Replication;https://doi.org/10.1109/NOTERE.2011.5957994
Replication;https://doi.org/10.1007/978-3-662-49214-7_6
Replication;https://doi.org/10.1007/978-3-642-23074-5_1
Resource;http://www.dr.hut-verlag.de/978-3-8439-2403-0.html
Resource;https://doi.org/10.1007/978-1-4939-2092-1_45
Resource;https://doi.org/10.1007/978-1-4939-2092-1_46
Resource;https://doi.org/10.1007/978-1-4939-2092-1_20
Resource;https://doi.org/10.1007/978-1-4939-2092-1_19
Resource;https://doi.org/10.1007/978-3-662-43505-2_70
Resource;https://doi.org/10.1007/978-1-4614-8265-9_315
Resource;https://doi.org/10.1007/978-1-4614-8265-9_80696
robot;https://d-nb.info/989482464
robust;http://studia.complexica.net/index.php?option=com_content&view=article&id=68
routing;https://doi.org/10.1109/NOTERE.2016.7745822
routing;https://doi.org/10.1109/NOTERE.2015.7293490
routing;https://doi.org/10.1145/1416729.1416791
routing;https://doi.org/10.1109/NOTERE.2015.7293506
routing;https://doi.org/10.1145/1416729.1416749
routing;https://doi.org/10.1504/IJTMCC.2014.064142
routing;https://doi.org/10.1504/IJTMCC.2014.063270
routing;https://doi.org/10.1504/IJTMCC.2013.056425
routing;https://doi.org/10.1504/IJTMCC.2015.072465
Safety;https://doi.org/10.1007/978-3-030-48883-3
Sampling;https://doi.org/10.1007/978-1-4939-0790-8_12
Sampling;https://doi.org/10.1007/978-3-642-45269-7_5
Scalable;https://d-nb.info/99128027X
Scalable;https://doi.org/10.1007/978-1-4939-2092-1_23
Scalable;https://doi.org/10.1007/978-1-4939-2092-1_12
Scalable;https://doi.org/10.1007/3-540-44751-2_31
Scalable;https://doi.org/10.1007/978-3-540-30469-2_39
Scalable;https://doi.org/10.1007/978-3-540-39964-3_46
Scalable;https://doi.org/10.1007/978-3-030-43506-6
Scalable;https://doi.org/10.1007/978-3-319-05630-2
Scalable;https://doi.org/10.1007/978-3-662-56266-6_7
Scalable;https://doi.org/10.1007/978-3-642-37574-3_1
Scalable;https://doi.org/10.1007/978-3-662-60531-8_5
scheduling;https://doi.org/10.1016/j.eswax.2020.100022
Science;https://doi.org/10.1007/978-3-030-42078-9
Science;https://doi.org/10.1007/978-3-319-29206-9
security;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.747982
security;https://d-nb.info/1007091916
security;https://doi.org/10.1109/NOTERE.2015.7293517
security;https://doi.org/10.1109/NOTERE.2015.7293514
security;https://doi.org/10.1145/1416729.1416741
security;https://doi.org/10.1504/IJTMCC.2014.063273
security;https://doi.org/10.1504/IJTMCC.2014.067303
security;https://doi.org/10.1504/IJTMCC.2015.076966
security;https://doi.org/10.1504/IJTMCC.2014.063272
Semantic;https://doi.org/10.1007/978-3-540-92913-0_22
Semantic;https://doi.org/10.1007/978-3-540-92913-0_5
Semantic;https://doi.org/10.1007/978-3-540-92913-0_9
Semantic;https://doi.org/10.1007/978-1-4614-8806-4_39
Semantic;https://doi.org/10.1007/978-3-540-92913-0_12
Semantic;https://doi.org/10.1007/978-3-540-92913-0_10
Semantic;https://doi.org/10.1007/978-3-540-92913-0_11
Semantic;https://doi.org/10.1007/978-3-540-92913-0_13
Semantic;https://doi.org/10.1007/978-3-540-92913-0_7
Semantic;https://doi.org/10.1007/978-3-540-92913-0_8
Semantic;https://doi.org/10.1007/978-3-540-92913-0_2
Semantic;https://doi.org/10.1007/978-3-540-92913-0_3
Semantic;https://doi.org/10.1007/978-3-540-92913-0_1
Semantic;https://doi.org/10.1007/978-3-540-92913-0_6
Semantic;https://doi.org/10.1007/978-3-540-92913-0_16
Semantic;https://doi.org/10.1007/978-3-540-92913-0_4
Semantic;https://doi.org/10.1007/978-3-540-92913-0_15
Semantic;https://doi.org/10.1007/978-1-4614-8265-9_1320
Semantic;https://doi.org/10.1007/978-0-387-39940-9_422
Semantic;https://doi.org/10.1007/978-1-4614-8265-9_422
Semantic;https://doi.org/10.1007/978-0-387-39940-9_1038
Semantic;https://doi.org/10.1007/978-0-387-39940-9_627
sensor;https://doi.org/10.1504/IJTMCC.2014.063273
sensor;https://doi.org/10.1504/IJTMCC.2013.052526
sensor;https://doi.org/10.1504/IJTMCC.2013.056446
sensor;https://doi.org/10.1504/IJTMCC.2017.10010538
sensor;https://doi.org/10.1504/IJTMCC.2014.067303
sensor;https://doi.org/10.1504/IJTMCC.2017.10010537
sensor;https://doi.org/10.1504/IJTMCC.2015.072465
sensor;http://studia.complexica.net/index.php?option=com_content&view=article&id=254%3Atimed-automata-based-modeling-and-verication-of-denial-of-service-attacks-in-wireless-sensor-networks-pp1-46-&catid=65%3Anumber-1-&Itemid=112
Service;https://doi.org/10.1007/3-540-44751-2_21
Service;https://doi.org/10.1007/978-3-540-30469-2_45
Service;https://doi.org/10.1007/3-540-36124-3_32
Service;https://doi.org/10.1007/3-540-36124-3_58
Service;https://doi.org/10.1007/978-3-540-39964-3_85
Service;https://doi.org/10.1007/978-3-540-30469-2_15
Service;https://doi.org/10.1109/NOTERE.2010.5536569
Service;https://doi.org/10.1109/NOTERE.2015.7293509
Service;https://doi.org/10.1109/NOTERE.2010.5536839
Service;https://doi.org/10.1109/NOTERE.2010.5536832
Service;https://doi.org/10.1109/NOTERE.2010.5536838
Service;https://doi.org/10.1007/s11280-006-0017-2
Service;https://doi.org/10.1007/978-3-658-29580-6
Service;https://doi.org/10.1007/978-3-319-55483-9
Service;https://doi.org/10.1007/978-981-15-4569-6
Sharing;https://doi.org/10.1007/978-3-540-39964-3_14
Sharing;https://doi.org/10.1109/COOPIS.1997.613802
Sharing;https://doi.org/10.1145/3284869.3284890
Sharing;https://doi.org/10.1007/978-3-540-88065-3
Sharing;https://doi.org/10.1007/978-981-15-5939-6
Sharing;https://doi.org/10.1007/978-3-030-59706-1
Sharing;https://doi.org/10.1007/978-3-642-03722-1_13
Sharing;https://doi.org/10.1007/978-3-662-62308-4_5
Simulation;https://doi.org/10.1007/978-1-4939-2092-1_28
Simulation;https://doi.org/10.1007/978-1-4939-2092-1_31
Simulation;https://doi.org/10.1007/978-3-319-95504-9_20
Simulation;https://doi.org/10.1007/978-3-658-14401-2
Simulation;https://doi.org/10.1007/978-1-4471-5637-6
Simulation;https://doi.org/10.1007/978-3-030-98816-6
Simulation;https://doi.org/10.1007/978-3-662-44949-3
Simulation;https://doi.org/10.1007/978-3-319-15099-4
Simulation;https://doi.org/10.1007/978-3-319-61267-6
simulations;http://studia.complexica.net/index.php?option=com_content&view=article&id=224%3Aautomated-observation-of-multi-agent-based-simulations-a-statistical-analysis-approach-pp-62-86
simulations;http://studia.complexica.net/index.php?option=com_content&view=article&id=217%3Aetude-de-la-diffusion-dinnovations-en-milieu-rural-a-laide-de-simulations-multi-agents-
Social;https://doi.org/10.1007/978-0-85729-247-6
Social;https://doi.org/10.1007/978-1-4842-2854-8
Social;https://doi.org/10.1007/3-540-49212-7
Social;https://doi.org/10.1007/978-1-4614-1885-6
Social;https://doi.org/10.1007/978-3-030-12528-8
Social;https://doi.org/10.1007/978-1-84996-332-9
Social;https://doi.org/10.1007/978-3-319-25952-9
Social;https://doi.org/10.1007/978-3-658-13533-1
Social;https://doi.org/10.1007/978-3-658-06984-1
Social;https://doi.org/10.1007/978-3-319-22735-1
software;https://d-nb.info/98882356X
software;https://d-nb.info/989592812
software;https://d-nb.info/983751560
software;https://doi.org/10.1109/NOTERE.2010.5536628
software;https://doi.org/10.1145/1416729.1416771
software;https://doi.org/10.1145/1416729.1416772
software;https://doi.org/10.1145/1416729.1416762
software;https://doi.org/10.1007/978-3-662-47771-7
SPARQL;https://doi.org/10.1007/978-3-540-92913-0_8
SPARQL;https://doi.org/10.1007/978-1-4614-8265-9_80803
SPARQL;https://doi.org/10.1016/j.eswax.2020.100024
SQL;https://doi.org/10.1007/978-1-4614-8265-9_366
SQL;https://doi.org/10.1007/978-3-031-06553-8
SQL;https://doi.org/10.1007/BFb0020710
SQL;https://doi.org/10.1007/978-3-662-50417-8
streaming;https://d-nb.info/99128027X
streaming;https://d-nb.info/991258614
streaming;https://doi.org/10.1145/1416729.1416743
Technology;https://doi.org/10.1007/978-3-540-92913-0_15
Technology;https://doi.org/10.1109/COOPIS.1997.613825
Technology;https://doi.org/10.1109/COOPIS.1996.555009
Technology;https://doi.org/10.1145/3284869.3284884
Technology;https://doi.org/10.1145/3411170.3411268
Technology;https://doi.org/10.1145/3411170.3411240
Technology;https://doi.org/10.1145/3284869.3284887
Technology;https://doi.org/10.1007/978-3-319-38891-5
Technology;https://doi.org/10.1007/b137376
Technology;https://doi.org/10.1007/978-3-030-95284-6
Technology;https://doi.org/10.1007/978-1-4612-4922-1
Technology;https://doi.org/10.1007/978-3-319-30973-6
Testing;http://editions-rnti.fr/?inprocid=1001869
Testing;https://doi.org/10.1007/978-0-387-77268-4
Testing;https://doi.org/10.1007/978-981-16-9643-5
Testing;https://doi.org/10.1007/978-3-319-15099-4
Testing;http://studia.complexica.net/index.php?option=com_content&view=article&id=72
Theory;https://doi.org/10.1007/978-3-030-32853-5
Theory;https://doi.org/10.1007/978-3-319-74778-1
Theory;https://doi.org/10.1007/978-1-4613-9595-9
Theory;https://doi.org/10.1007/3-540-28520-2
Theory;https://doi.org/10.1007/978-3-642-61623-5
Theory;https://doi.org/10.1007/978-3-642-31933-4
Theory;https://doi.org/10.1007/978-3-030-68624-6
Theory;https://doi.org/10.1007/11818762
Theory;https://doi.org/10.1007/978-3-7908-1870-3
Theory;https://doi.org/10.1007/978-3-319-57883-5
Theory;https://doi.org/10.1007/978-3-030-90279-7
Theory;https://doi.org/10.1007/978-1-4757-4286-2
Theory;https://doi.org/10.1007/978-1-4684-5287-7
Theory;https://doi.org/10.1007/978-3-030-32072-0
Theory;https://doi.org/10.1007/BFb0023017
Theory;https://doi.org/10.1007/3-540-32366-X
Theory;https://doi.org/10.1007/3-540-45318-0
Theory;https://doi.org/10.1007/978-3-319-89650-2
Theory;https://doi.org/10.1007/978-94-015-7949-0
Theory;https://doi.org/10.1007/978-3-642-69512-4
Theory;https://doi.org/10.1007/978-3-319-63100-4
Time;https://doi.org/10.1109/NOTERE.2010.5536671
Time;https://doi.org/10.1109/NOTERE.2015.7293487
Time;https://doi.org/10.1109/NOTERE.2011.5957996
Time;https://doi.org/10.1145/3411170.3411264
Topological;https://doi.org/10.1007/978-0-387-39940-9_432
Topological;https://doi.org/10.1007/3-540-70736-0
Topological;https://doi.org/10.1007/978-3-642-24812-2
traffic;https://doi.org/10.1109/NOTERE.2015.7293478
traffic;https://doi.org/10.1145/3342428.3342692
Transaction;https://doi.org/10.1007/978-0-387-39940-9_835
Transaction;https://doi.org/10.1007/978-0-387-39940-9_435
Transaction;https://doi.org/10.1007/978-1-4614-8265-9_721
Transaction;https://doi.org/10.1007/978-0-387-39940-9_721
Transaction;https://doi.org/10.1007/978-0-387-39940-9_717
Transaction;https://doi.org/10.1007/978-1-4614-8265-9_434
Transaction;https://doi.org/10.1007/978-0-387-39940-9_331
Transaction;https://doi.org/10.1007/978-1-4614-8265-9_331
Transaction;https://doi.org/10.1007/3-540-36124-3_19
Transaction;https://doi.org/10.1109/COOPIS.1998.706291
Transaction;https://doi.org/10.1007/978-3-540-39964-3_37
Tree;https://doi.org/10.1007/978-3-662-43505-2_64
Tree;https://doi.org/10.1007/978-0-387-39940-9_554
Tree;https://doi.org/10.1007/978-1-4614-8265-9_797
Tree;https://doi.org/10.1109/NOTERE.2010.5536798
Tree;https://doi.org/10.1007/978-3-662-45947-8_7
Tree;http://studia.complexica.net/index.php?option=com_content&view=article&id=111
Tuning;https://doi.org/10.1007/978-0-387-39940-9_77
Tuning;https://doi.org/10.1007/978-0-387-39940-9_33
Tuning;https://doi.org/10.1007/978-1-4614-8265-9_44
Tuning;https://doi.org/10.1007/978-3-662-50417-8
Tuning;https://doi.org/10.1007/978-3-662-53455-7_5
Tuning;https://doi.org/10.1007/978-3-662-62271-1_3
UML;https://doi.org/10.1007/3-540-36124-3_70
UML;https://doi.org/10.1007/10722620_3
UML;https://doi.org/10.1109/NOTERE.2010.5536654
UML;https://doi.org/10.1007/978-3-319-58862-9
UML;https://doi.org/10.1007/978-3-319-16106-8
Unsupervised;https://doi.org/10.1007/978-3-540-39964-3_51
Usability;https://d-nb.info/1148672664
Usability;https://d-nb.info/988799375
Usability;https://doi.org/10.1145/3342428.3342653
User-Centered;https://doi.org/10.1007/978-3-662-54173-9_1
Validation;https://doi.org/10.1007/978-3-319-15099-4
Validation;https://doi.org/10.1007/978-3-662-54037-4_1
Validation;https://doi.org/10.1007/978-3-642-34179-3_6
Validation;http://studia.complexica.net/index.php?option=com_content&view=article&id=223%3Avalidation-of-agent-based-land-use-model-by-markovian-model-application-to-forest-agriculture-transitions-in-madagascar-pp-33-61
Vector;https://doi.org/10.1007/978-1-4939-0790-8_22
Vector;https://doi.org/10.1007/978-1-4614-8265-9_557
Vector;https://doi.org/10.1007/978-1-4471-7505-6
Vector;https://doi.org/10.1007/BFb0040661
Vector;https://doi.org/10.1007/978-3-662-58808-6_3
vehicles;https://doi.org/10.1109/NOTERE.2015.7293502
Verification;https://doi.org/10.1109/NOTERE.2011.5957992
Verification;https://doi.org/10.1007/978-3-319-68670-7
Verification;https://doi.org/10.1007/978-3-540-78636-8
Verification;https://doi.org/10.1007/BFb0023017
Verification;https://doi.org/10.1007/3-540-60761-7
Verification;https://doi.org/10.1007/3-540-10886-6
Verification;https://doi.org/10.1007/978-3-031-09268-8
Warehouse;https://doi.org/10.1007/978-0-387-39940-9_118
Warehouse;https://doi.org/10.1007/10722620_7
Warehouse;https://doi.org/10.1109/COOPIS.1999.792148
Warehouse;https://doi.org/10.1109/COOPIS.1996.555001
Warehouse;https://doi.org/10.1007/b97475
Warehouse;https://doi.org/10.1007/978-3-662-46335-2_1
Warehouse;https://doi.org/10.1007/978-3-662-63519-3_4
Warehousing;https://doi.org/10.1007/978-1-4614-8265-9_120
web;https://doi.org/10.1007/10722620_4
web;https://doi.org/10.1145/1416729.1416736
web;https://doi.org/10.1145/1416729.1416735
web;http://editions-rnti.fr/?inprocid=1001873
web;https://doi.org/10.1145/1416729.1416737
web;https://doi.org/10.1145/1416729.1416780
Web;https://doi.org/10.1007/978-3-540-92913-0_22
Web;https://doi.org/10.1007/978-3-540-92913-0_5
Web;https://doi.org/10.1007/978-1-4899-7637-6_17
Web;https://doi.org/10.1007/978-1-4614-8806-4_39
Web;https://doi.org/10.1007/978-3-540-92913-0_2
Web;https://doi.org/10.1007/978-3-540-92913-0_1
Web;https://doi.org/10.1007/978-3-540-92913-0_6
Web;https://doi.org/10.1007/978-3-540-92913-0_16
Web;https://doi.org/10.1007/978-0-387-39940-9_1166
Web;https://doi.org/10.1007/978-1-4614-8265-9_461
Web;https://doi.org/10.1007/978-1-4614-8265-9_1156
Web;https://doi.org/10.1007/978-1-4614-8265-9_165
Web;https://doi.org/10.1007/978-1-4614-8265-9_460
Web;https://doi.org/10.1007/978-0-387-39940-9_1159
Web;https://doi.org/10.1007/978-1-4614-8265-9_1159
Web;https://doi.org/10.1007/978-0-387-39940-9_5019
Web;https://doi.org/10.1007/978-0-387-39940-9_1156
Web;https://doi.org/10.1007/978-0-387-39940-9_94
Web;https://doi.org/10.1007/978-0-387-39940-9_1191
Web;https://doi.org/10.1007/978-1-4614-8265-9_464
Web;https://doi.org/10.1007/978-0-387-39940-9_1163
Web;https://doi.org/10.1007/978-0-387-39940-9_326
Web;https://doi.org/10.1007/978-1-4614-8265-9_1163
Wi-Fi;https://doi.org/10.1109/NOTERE.2016.7745827
Wi-Fi;https://doi.org/10.1007/978-3-662-63519-3_4
Wireless;https://doi.org/10.1109/NOTERE.2010.5536748
Wireless;https://doi.org/10.1109/NOTERE.2015.7293512
Wireless;https://doi.org/10.1109/NOTERE.2015.7293474
Wireless;https://doi.org/10.1109/NOTERE.2011.5957973
Wireless;https://doi.org/10.1109/NOTERE.2015.7293503
Wireless;https://doi.org/10.1007/978-3-319-61949-1_23
Wireless;https://doi.org/10.1145/3342428.3342660
Wireless;https://doi.org/10.1007/978-3-319-61949-1_19
Wireless;https://doi.org/10.1007/978-0-387-46781-8
Wireless;https://doi.org/10.1007/978-3-030-82036-7
Wireless;https://doi.org/10.1007/11818762
Wireless;https://doi.org/10.1007/978-3-319-46769-6
Wireless;https://doi.org/10.1007/978-3-030-51441-9
Wireless;https://doi.org/10.1007/978-981-13-5808-1
Wireless;https://doi.org/10.1007/978-981-13-5880-7
Wireless;https://doi.org/10.1007/978-981-13-0821-5
XML;https://d-nb.info/987676849
XML;https://d-nb.info/988829878
XML;https://doi.org/10.1007/978-1-4614-8265-9_779
XML;https://doi.org/10.1007/978-0-387-39940-9_783
XML;https://doi.org/10.1007/978-0-387-39940-9_473
XML;https://doi.org/10.1007/978-1-4614-8265-9_777
XML;https://doi.org/10.1007/978-0-387-39940-9_780
XML;https://doi.org/10.1007/978-1-4614-8265-9_793
XML;https://doi.org/10.1007/978-1-4614-8265-9_797
XML;https://doi.org/10.1007/978-0-387-39940-9_1563
XML;https://doi.org/10.1007/978-0-387-39940-9_778
XML;https://doi.org/10.1007/978-0-387-39940-9_786
XML;https://doi.org/10.1007/978-3-540-30468-5_15
XML;https://doi.org/10.1007/3-540-44751-2_29
XML;https://doi.org/10.1007/3-540-36124-3_80
XML;https://doi.org/10.1007/3-540-36124-3_81
XML;https://doi.org/10.1007/3-540-36124-3_79
XML;https://doi.org/10.1007/978-3-540-30469-2_18
XML;https://doi.org/10.1007/978-3-540-30469-2_17
XML;https://doi.org/10.1007/978-3-540-30469-2_7
XML;https://doi.org/10.1109/COOPIS.1999.792166
XML;https://doi.org/10.1007/978-3-540-39964-3_49
XML;https://doi.org/10.1007/978-3-540-39964-3_3
XML;https://doi.org/10.1007/3-540-36124-3_25
XML;https://doi.org/10.1007/s11280-007-0032-y
XML;https://doi.org/10.1007/978-3-662-45714-6_4
XML;https://doi.org/10.1007/978-3-642-40069-8_4
XML;https://doi.org/10.1007/978-3-662-48567-5_3
XML;https://doi.org/10.1007/978-3-642-41221-9_3
XML;https://doi.org/10.1007/978-3-642-34179-3_6
XML;https://doi.org/10.1007/978-3-662-49214-7_4
