document|cite
https://doi.org/10.1145/3284869.3284900|https://d-nb.info/911388761
https://doi.org/10.1145/3284869.3284895|https://doi.org/10.1007/978-3-642-21390-8
https://doi.org/10.1145/3284869.3284895|https://doi.org/10.1007/978-1-4939-2092-1_34
https://doi.org/10.1007/978-3-319-61949-1_21|https://doi.org/10.1007/978-1-4939-2092-1_2
https://doi.org/10.1145/3342428.3342667|https://doi.org/10.1007/978-3-319-17662-8
https://doi.org/10.1145/3284869.3284913|https://doi.org/10.1007/978-3-540-85232-2
https://doi.org/10.1007/978-3-319-61949-1_5|https://doi.org/10.1007/978-3-540-30469-2_11
https://doi.org/10.1007/978-3-319-61949-1_5|http://studia.complexica.net/index.php?option=com_content&view=article&id=193%3Atwo-machine-flow-shop-with-transportation-time-pp-50-75
https://doi.org/10.1007/978-3-319-61949-1_37|https://doi.org/10.1007/3-540-16041-8
https://doi.org/10.1145/3284869.3284883|https://doi.org/10.1007/3-540-36124-3_74
https://doi.org/10.1145/3284869.3284883|https://doi.org/10.1109/NOTERE.2010.5536559
https://doi.org/10.1007/978-3-319-76111-4_22|https://doi.org/10.1007/978-3-540-39964-3_14
https://doi.org/10.1007/978-3-319-76111-4_22|Éditorial._2010
https://doi.org/10.1145/3411170.3411238|https://doi.org/10.1007/3-540-36124-3_1
https://doi.org/10.1145/3411170.3411238|http://studia.complexica.net/index.php?option=com_content&view=article&id=119
https://doi.org/10.1007/978-3-319-61949-1_29|https://doi.org/10.1007/978-0-387-39940-9_1191
https://doi.org/10.1145/3411170.3411267|https://doi.org/10.1007/978-1-4614-8265-9_1173
https://doi.org/10.1145/3411170.3411267|https://d-nb.info/890277257
https://doi.org/10.1145/3411170.3411267|https://doi.org/10.1007/978-3-319-45370-5
https://doi.org/10.1145/3411170.3411261|http://studia.complexica.net/index.php?option=com_content&view=article&id=198%3Aimproving-the-envelope-of-the-lmi-optimization-using-the-youla-parametrization-pp-152-172
https://doi.org/10.1145/3411170.3411261|https://doi.org/10.1007/978-1-84628-615-5
https://doi.org/10.1145/3342428.3342668|http://biaa.eu/-upload/BIAA17.pdf
https://doi.org/10.1007/978-3-319-61949-1_13|https://doi.org/10.1007/978-3-642-28148-8_6
https://doi.org/10.1145/3342428.3342666|https://doi.org/10.1109/COOPIS.1997.613805
https://doi.org/10.1145/3411170.3411236|https://doi.org/10.1109/NOTERE.2016.7745822
https://doi.org/10.1145/3284869.3284876|https://doi.org/10.1007/978-1-4939-2092-1_46
https://doi.org/10.1145/3411170.3411271|http://biaa.eu/-upload/jmkno76.pdf
https://doi.org/10.1145/3284869.3284918|https://doi.org/10.1007/b104035
https://doi.org/10.1145/3284869.3284918|https://doi.org/10.1007/978-0-387-39940-9_641
https://doi.org/10.1145/3411170.3411243|https://doi.org/10.1007/978-3-662-43505-2_4
https://doi.org/10.1145/3411170.3411243|http://biaa.eu/-upload/BIAA15.pdf
https://doi.org/10.1007/978-3-319-61949-1_16|http://studia.complexica.net/index.php?option=com_content&view=article&id=255%3Aalgotch-the-virtual-teacher-within-algopath-pp-47-73&catid=65%3Anumber-1-&Itemid=112
https://doi.org/10.1007/978-3-319-76111-4_3|https://doi.org/10.1007/978-1-4939-2092-1_43
https://doi.org/10.1007/978-3-319-61949-1_36|https://doi.org/10.1007/978-0-387-39940-9_925
https://doi.org/10.1007/978-3-319-61949-1_36|https://doi.org/10.1007/978-3-658-11039-0
https://doi.org/10.1145/3411170.3411252|https://doi.org/10.1007/978-1-4614-8265-9_953
https://doi.org/10.1145/3411170.3411252|https://doi.org/10.1007/978-3-319-76111-4_4
https://doi.org/10.1007/978-3-319-76111-4_28|https://doi.org/10.1007/978-3-662-49175-1_3
https://doi.org/10.1007/978-3-319-76111-4_28|https://doi.org/10.1007/978-0-387-39940-9_1118
https://doi.org/10.1145/3342428.3342679|https://doi.org/10.1007/978-0-387-39940-9_1366
https://doi.org/10.1145/3411170.3411251|https://doi.org/10.1007/978-3-540-39964-3_1
https://doi.org/10.1145/3411170.3411251|https://doi.org/10.1007/978-3-319-95504-9_30
https://doi.org/10.1109/Agile.2008.51|https://doi.org/10.1007/978-3-540-39964-3_5
https://doi.org/10.1109/Agile.2008.51|https://doi.org/10.1007/s11280-006-0015-4
https://doi.org/10.1109/AGILE.2011.48|https://doi.org/10.1109/COOPIS.1999.792177
https://doi.org/10.1109/ADC.2005.46|http://biaa.eu/-upload/BIAA22.pdf
https://doi.org/10.1109/Agile.2012.7|https://doi.org/10.1007/3-540-36124-3_13
https://doi.org/10.1109/Agile.2012.7|https://doi.org/10.1109/COOPIS.1999.792173
https://doi.org/10.1109/Agile.2012.7|http://www.springerlink.com/content/978-90-481-3631-5
https://doi.org/10.1109/AGILE.2006.39|https://doi.org/10.1007/3-540-63606-4
https://doi.org/10.1007/s11280-006-0010-9|https://doi.org/10.1007/b116723
https://doi.org/10.1007/s11280-007-0023-z|https://doi.org/10.1007/3-540-36124-3_84
https://doi.org/10.1007/s11280-007-0023-z|https://doi.org/10.1007/BFb0030531
https://doi.org/10.1007/s11280-007-0033-x|https://doi.org/10.1007/3-540-46440-9
https://doi.org/10.1007/s11280-006-0015-4|https://d-nb.info/942327977
https://doi.org/10.1007/s11280-006-0008-3|http://biaa.eu/-upload/BIAA34.pdf
https://doi.org/10.1007/s11280-007-0035-8|http://doi.ieeecomputersociety.org/10.1109/COOPIS.1999.10000
http://doc.utwente.nl/102222/1/frisco-full.pdf|https://doi.org/10.1109/COOPIS.1996.554999
https://doi.org/10.4108/eai.22-7-2015.2260073|https://doi.org/10.1007/978-3-540-39964-3_74
https://doi.org/10.4108/icst.valuetools.2014.258172|https://doi.org/10.1007/978-3-642-77193-4
https://doi.org/10.1007/0-387-27631-9|https://doi.org/10.1007/b104335
https://doi.org/10.1007/978-3-658-29782-4|https://doi.org/10.1109/COOPIS.1998.706182
https://doi.org/10.1007/978-3-658-29782-4|https://doi.org/10.1007/978-1-4614-8265-9_1433
https://doi.org/10.1007/978-3-030-39730-2|http://studia.complexica.net/index.php?option=com_content&view=article&id=145
https://doi.org/10.1007/978-3-030-39730-2|https://doi.org/10.1007/3-540-53031-2
https://doi.org/10.1007/978-3-030-39730-2|https://doi.org/10.1007/978-3-540-39964-3_65
https://doi.org/10.1007/b136702|https://doi.org/10.1007/978-3-540-39964-3_92
https://doi.org/10.1007/978-3-031-12482-2|https://doi.org/10.1145/3411170.3411259
https://doi.org/10.1007/978-3-031-12482-2|https://doi.org/10.1007/978-3-030-52962-8
https://doi.org/10.1007/978-3-642-45419-6|https://doi.org/10.1109/NOTERE.2011.5957979
https://doi.org/10.1007/978-3-642-45419-6|https://doi.org/10.1007/10722620_5
https://doi.org/10.1007/978-3-319-89491-1|https://doi.org/10.1007/978-3-540-39964-3_45
https://doi.org/10.1007/978-3-319-89491-1|https://doi.org/10.1145/1416729.1416771
https://doi.org/10.1007/978-3-319-89491-1|https://doi.org/10.1504/IJTMCC.2015.072461
https://doi.org/10.1007/978-3-319-33020-4|https://doi.org/10.1007/978-0-387-29489-6
https://doi.org/10.1007/978-3-030-48234-3|https://doi.org/10.1007/978-3-030-00581-8
https://doi.org/10.1007/978-3-030-48234-3|https://doi.org/10.1007/978-1-4614-8265-9_1197
https://doi.org/10.1007/978-3-319-98074-4|https://doi.org/10.1007/978-94-015-7793-9
http://u.cs.biu.ac.il/~doronp/srm.html|https://doi.org/10.1109/COOPIS.1999.792147
https://doi.org/10.1007/978-3-319-11137-7|https://doi.org/10.1007/978-3-642-03722-1_11
https://doi.org/10.1007/978-3-658-08047-1|https://doi.org/10.1109/COOPIS.1999.792177
https://doi.org/10.1007/978-3-658-08047-1|https://doi.org/10.1007/978-1-4757-4070-7
https://doi.org/10.1007/978-3-030-90158-5|https://doi.org/10.1007/978-3-642-45269-7_1
https://doi.org/10.1007/978-3-030-90158-5|https://doi.org/10.1504/IJTMCC.2014.067306
https://doi.org/10.1007/978-3-030-90158-5|https://doi.org/10.1007/978-1-4614-8806-4_6
https://doi.org/10.1007/978-3-319-12250-2|http://doi.ieeecomputersociety.org/10.1109/COOPIS.1997.10005
https://doi.org/10.1007/b11930|https://doi.org/10.1007/10722620_9
https://doi.org/10.1007/978-3-030-83371-8|Cooperative Dialogues with the Support of Autonomous Agents._1993
https://doi.org/10.1007/978-3-030-35291-2|https://doi.org/10.1007/978-3-319-07124-4_7
https://doi.org/10.1007/978-3-030-94281-6|https://doi.org/10.1145/1416729.1416732
https://doi.org/10.1007/978-3-030-94281-6|https://doi.org/10.1007/978-3-319-57883-5
https://doi.org/10.1007/978-3-031-13153-0|https://doi.org/10.1007/978-1-4471-6759-4
https://doi.org/10.1007/978-3-319-98149-9|https://doi.org/10.1007/978-3-540-37882-2
https://doi.org/10.1007/978-981-15-0177-7|https://doi.org/10.1007/978-0-387-39940-9_525
https://doi.org/10.1007/978-981-32-9796-8|https://doi.org/10.1145/3284869.3284921
https://doi.org/10.1007/978-3-030-22441-7|https://doi.org/10.1007/978-3-662-43505-2_39
https://doi.org/10.1007/978-981-13-7972-7|Distributed Semantic Query Processing in a Cooperative Information System._1995
https://doi.org/10.1007/978-981-13-7972-7|https://doi.org/10.1007/978-0-387-39940-9_5020
https://doi.org/10.1007/978-3-319-25037-3|https://doi.org/10.1007/978-1-4020-4784-8
https://doi.org/10.1007/978-3-319-25037-3|https://doi.org/10.1007/978-0-387-39940-9_945
https://doi.org/10.1007/978-3-031-06011-3|https://doi.org/10.1007/978-1-4939-0790-8_53
https://doi.org/10.1007/978-3-031-06011-3|https://doi.org/10.1007/978-0-387-39940-9_327
https://doi.org/10.1007/978-3-030-45157-8|https://doi.org/10.1007/978-0-387-39940-9_473
https://doi.org/10.1007/978-3-030-45157-8|https://doi.org/10.1109/AGILE.2006.48
https://doi.org/10.1007/978-1-4842-2866-1|https://doi.org/10.1504/IJTMCC.2014.063270
https://doi.org/10.1007/3-540-70735-2|https://doi.org/10.1007/3-540-18217-9
https://www.worldcat.org/oclc/20595273|https://doi.org/10.1007/978-3-642-73416-8
https://doi.org/10.1007/978-981-10-3689-7|http://studia.complexica.net/index.php?option=com_content&view=article&id=121
https://doi.org/10.1007/978-981-10-3689-7|https://doi.org/10.1007/s11280-006-0008-3
https://doi.org/10.1007/3-540-55798-9|https://d-nb.info/850551595
https://doi.org/10.1007/978-3-540-49708-0|https://doi.org/10.1007/3-540-36124-3_25
https://doi.org/10.1007/978-3-319-32253-7|https://doi.org/10.1007/978-1-4899-7637-6_15
https://doi.org/10.1007/978-981-10-6808-9|https://doi.org/10.1109/COOPIS.1996.555006
https://doi.org/10.1007/978-981-10-6808-9|https://doi.org/10.1007/978-3-642-84278-8
https://doi.org/10.1007/978-1-4471-6407-4|Detecting Semantic Violations in Generalised Classification Structures._1993
https://doi.org/10.1007/978-1-4471-6407-4|https://doi.org/10.1007/3-540-44751-2_1
https://doi.org/10.1007/978-981-16-4161-9|https://doi.org/10.1109/NOTERE.2010.5536568
https://doi.org/10.1007/3-540-45124-2|https://doi.org/10.1109/COOPIS.1999.792176
https://doi.org/10.1007/978-3-319-72209-2|https://doi.org/10.1007/978-3-662-49784-5_2
https://doi.org/10.1007/978-3-319-72209-2|https://doi.org/10.1007/978-3-319-61949-1_12
https://doi.org/10.1007/978-3-319-72209-2|https://doi.org/10.1007/978-3-540-39964-3_15
https://doi.org/10.1007/978-3-658-14401-2|Design Considerations for an Accident Management System._1994
https://doi.org/10.1007/978-3-658-14401-2|https://doi.org/10.1145/1416729.1416764
https://doi.org/10.1007/978-3-658-14401-2|https://d-nb.info/1065957440
https://doi.org/10.1007/978-3-319-30004-7|https://doi.org/10.1007/978-3-662-46353-6
https://doi.org/10.1007/978-3-319-30004-7|https://doi.org/10.1007/978-3-662-48093-9
https://doi.org/10.1007/978-1-4842-2568-4|https://doi.org/10.1007/978-3-642-69294-9
https://doi.org/10.1007/978-1-4842-2568-4|https://doi.org/10.1007/978-0-387-39940-9_203
https://doi.org/10.1007/978-3-030-53360-1|https://doi.org/10.1007/10722620_30
https://doi.org/10.1007/978-3-319-57391-5|https://doi.org/10.1007/978-1-4899-7637-6_25
https://doi.org/10.1007/978-3-319-98740-8|https://doi.org/10.1007/978-3-319-58862-9
https://doi.org/10.1007/978-3-030-66599-9|Distributed Semantic Query Processing in a Cooperative Information System._1995
https://doi.org/10.1007/978-3-030-66599-9|https://d-nb.info/1195724608
https://doi.org/10.1007/978-1-4842-2854-8|https://doi.org/10.1007/0-387-34239-7
https://doi.org/10.1007/978-1-4842-2854-8|https://doi.org/10.1007/3-540-36124-3_80
https://doi.org/10.1007/978-1-4471-6717-4|https://doi.org/10.1007/b95732
https://doi.org/10.1007/978-1-4471-6717-4|https://doi.org/10.1109/NOTERE.2010.5536559
https://doi.org/10.1007/978-1-4471-6717-4|https://doi.org/10.1109/COOPIS.1999.792160
https://doi.org/10.1007/978-3-658-33552-6|https://doi.org/10.1109/AGILE.2011.48
https://doi.org/10.1007/978-1-4757-3837-7|https://doi.org/10.1007/978-3-642-71658-4
https://doi.org/10.1007/978-3-319-58862-9|http://biaa.eu/-upload/articleno1011.pdf
https://doi.org/10.1007/978-3-030-45244-5|https://doi.org/10.1007/978-3-540-39964-3_71
https://doi.org/10.1007/978-3-030-45244-5|https://doi.org/10.1007/978-1-4614-8265-9_78
https://doi.org/10.1007/978-981-16-7625-3|https://doi.org/10.1007/978-1-4939-0790-8_2
https://doi.org/10.1007/978-981-16-7625-3|https://doi.org/10.1007/978-1-4939-0790-8_28
https://doi.org/10.1007/978-3-319-43078-2|https://doi.org/10.1007/b12051
https://doi.org/10.1007/978-981-16-0804-9|http://biaa.eu/-upload/BIAA01.pdf
https://doi.org/10.1007/978-981-16-0804-9|https://doi.org/10.1007/978-3-662-56641-1
https://doi.org/10.1007/978-981-16-0804-9|https://doi.org/10.1007/978-1-4614-8806-4_78
Privacy-Preserving Deep Learning - A Comprehensive Survey_2021|http://studia.complexica.net/index.php?option=com_content&view=article&id=104
Privacy-Preserving Deep Learning - A Comprehensive Survey_2021|https://doi.org/10.1007/978-1-4614-8806-4_79
Privacy-Preserving Deep Learning - A Comprehensive Survey_2021|https://d-nb.info/1195724608
https://doi.org/10.1007/978-3-642-22580-2|https://doi.org/10.1007/978-3-540-39964-3_67
https://doi.org/10.1007/978-3-642-22580-2|https://doi.org/10.1007/3-540-16041-8
https://doi.org/10.1007/978-3-642-22580-2|https://doi.org/10.1007/978-0-387-39940-9_898
https://doi.org/10.1007/978-3-031-12578-2|https://doi.org/10.1007/978-3-658-09646-5
https://doi.org/10.1007/978-3-031-12578-2|https://doi.org/10.1109/NOTERE.2010.5536543
https://doi.org/10.1007/978-3-658-14893-5|https://doi.org/10.1109/AGILE.2011.48
https://doi.org/10.1007/978-3-658-14893-5|https://doi.org/10.1007/978-1-4614-8806-4_60
https://doi.org/10.1007/978-1-4471-6799-0|http://biaa.eu/-upload/editono95.pdf
https://doi.org/10.1007/978-1-4471-6799-0|https://doi.org/10.1007/978-1-4939-2092-1_13
http://www.springer.com/computer/swe/book/978-3-540-43487-0|https://doi.org/10.1007/3-540-44751-2_12
https://doi.org/10.1007/978-3-319-78503-5|https://doi.org/10.1007/978-3-642-72597-5
https://doi.org/10.1007/978-3-319-78503-5|https://doi.org/10.1007/978-3-540-39964-3_7
https://doi.org/10.1007/978-3-319-78503-5|https://doi.org/10.1007/3-540-36124-3_57
https://doi.org/10.1007/978-3-658-12616-2|https://doi.org/10.1007/3-540-18217-9
https://doi.org/10.1007/978-3-662-55565-1|https://doi.org/10.1007/978-0-387-39940-9_207
https://doi.org/10.1007/978-3-662-55565-1|https://doi.org/10.1007/978-3-662-56266-6_4
https://doi.org/10.1007/b98874|Cooperation in Distributed Medcal Care._1994
https://doi.org/10.1007/978-1-84882-618-2|https://doi.org/10.1109/COOPIS.1996.555006
https://doi.org/10.1007/978-3-030-32853-5|https://doi.org/10.1007/0-387-34239-7
https://doi.org/10.1007/978-3-319-94463-0|https://doi.org/10.1007/978-3-540-39964-3_12
https://doi.org/10.1007/3-540-62927-0|A Semantic-Discriminated Approach to Integration of Federated Databases._1995
https://doi.org/10.1007/978-3-030-01842-9|https://doi.org/10.1007/3-540-36124-3_39
https://doi.org/10.1007/978-3-030-01842-9|https://doi.org/10.1007/978-3-540-39964-3_82
https://doi.org/10.1007/978-3-319-74778-1|https://doi.org/10.1007/978-0-387-39940-9_98
https://doi.org/10.1007/978-981-16-9368-7|Modelling the Real World by Multi-World Data Model._1993
https://doi.org/10.1007/978-981-16-9368-7|https://doi.org/10.1007/978-3-662-62308-4_4
https://doi.org/10.1007/978-3-319-94637-5|http://studia.complexica.net/index.php?option=com_content&view=article&id=224%3Aautomated-observation-of-multi-agent-based-simulations-a-statistical-analysis-approach-pp-62-86
https://doi.org/10.1007/978-3-319-94637-5|Qu'entend-on par calculer?_2012
https://doi.org/10.1007/978-3-319-94637-5|https://doi.org/10.1007/3-540-36124-3_79
https://doi.org/10.1007/978-3-030-37884-4|http://biaa.eu/-upload/articleno1003.pdf
https://doi.org/10.1007/978-3-030-37884-4|https://doi.org/10.1007/978-3-642-76360-1
https://doi.org/10.1007/978-3-030-37884-4|https://doi.org/10.1145/3284869.3284890
https://doi.org/10.1007/978-3-662-60304-8|https://doi.org/10.1007/978-3-662-43505-2_63
https://doi.org/10.1007/978-3-662-60304-8|Process-Oriented Integration of Tools in Distributed Modeling Environments._1995
https://doi.org/10.1007/978-1-4614-6396-2|https://doi.org/10.1007/978-3-642-69959-7
https://doi.org/10.1007/978-1-4614-6396-2|https://doi.org/10.1007/978-3-642-84379-2
https://doi.org/10.1007/978-3-030-96009-4|https://doi.org/10.1007/978-0-387-39940-9_261
https://doi.org/10.1007/978-3-030-96009-4|Exemple des lecteurs et des écrivains. spécifications._2009
https://doi.org/10.1007/978-3-658-19230-3|https://doi.org/10.1007/978-1-4614-8806-4_2
https://doi.org/10.1007/978-981-15-1967-3|Entzifferte Geheimnisse: Methoden und Maximen der Kryptologie, 2. Auflage_1997
https://doi.org/10.1007/978-1-4614-1885-6|http://studia.complexica.net/index.php?option=com_content&view=article&id=110
https://doi.org/10.1007/978-3-319-25670-2|https://doi.org/10.1007/978-3-540-39964-3_63
https://doi.org/10.1007/978-3-319-25670-2|https://doi.org/10.1145/1416729.1416748
https://doi.org/10.1007/978-3-319-25670-2|https://doi.org/10.1007/978-3-642-37574-3_1
https://doi.org/10.1007/978-981-10-6995-6|http://studia.complexica.net/index.php?option=com_content&view=article&id=51
https://doi.org/10.1007/978-3-030-95691-2|https://doi.org/10.1007/978-1-84800-068-1
https://doi.org/10.1007/978-3-030-95691-2|https://doi.org/10.1145/1416729.1416792
https://doi.org/10.1007/978-3-030-95691-2|https://d-nb.info/1198243554
https://doi.org/10.1007/978-3-030-85657-1|Successful Integration of Databases, Knowledge-Based Systems, and Human Judgement._1993
https://doi.org/10.1007/978-3-030-85657-1|https://doi.org/10.1007/978-1-4614-8806-4_67
https://doi.org/10.1007/978-0-387-77268-4|https://doi.org/10.1007/978-3-540-30468-5_7
https://doi.org/10.1007/978-0-387-77268-4|Design Considerations for an Accident Management System._1994
https://doi.org/10.1007/978-3-319-89653-3|https://doi.org/10.1007/978-3-319-76111-4_8
https://doi.org/10.1007/978-3-319-89653-3|https://doi.org/10.1007/978-1-4614-8806-4_50
https://doi.org/10.1007/978-3-319-89653-3|https://doi.org/10.1007/978-3-319-76111-4_2
https://doi.org/10.1007/978-3-030-12528-8|https://doi.org/10.1007/978-3-642-41221-9_7
https://doi.org/10.1007/978-3-030-12528-8|https://doi.org/10.1007/978-0-387-39940-9_420
https://doi.org/10.1007/978-3-030-12528-8|https://doi.org/10.1007/978-1-4614-8265-9_586
https://doi.org/10.1007/978-3-030-28444-2|https://doi.org/10.1007/978-3-662-53416-8_3
https://doi.org/10.1007/978-3-030-28444-2|https://doi.org/10.1007/978-3-662-43505-2_4
https://doi.org/10.1007/978-3-030-28444-2|https://doi.org/10.1007/978-1-4939-2092-1_29
https://doi.org/10.1007/978-3-642-21390-8|https://doi.org/10.1007/3-540-10274-4
https://doi.org/10.1007/978-3-642-21390-8|https://doi.org/10.1109/NOTERE.2010.5536718
https://doi.org/10.1007/978-3-642-21390-8|https://d-nb.info/985692642
https://doi.org/10.1007/978-3-540-88065-3|http://biaa.eu/-upload/vouzzano75.pdf
https://doi.org/10.1007/978-3-030-88350-8|http://studia.complexica.net/index.php?option=com_content&view=article&id=252%3Atriage-support-algorithm-for-patients-classification-at-urgency-care-area-in-a-hospital-pp-80-96
https://doi.org/10.1007/978-3-030-88350-8|https://doi.org/10.1007/978-3-030-79701-0
https://doi.org/10.1007/978-3-030-88350-8|https://doi.org/10.1007/978-3-662-10876-5
https://doi.org/10.1007/978-3-030-02468-0|https://doi.org/10.1109/COOPIS.1997.613825
https://doi.org/10.1007/978-3-030-02468-0|https://doi.org/10.1007/978-981-13-2167-2
https://doi.org/10.1007/978-3-658-17694-5|https://doi.org/10.1109/COOPIS.1999.792178
https://doi.org/10.1007/978-3-658-17694-5|https://doi.org/10.1109/COOPIS.1997.613816
https://doi.org/10.1007/978-981-13-6362-7|https://doi.org/10.1007/978-3-642-27166-3
https://doi.org/10.1007/978-981-13-6362-7|http://biaa.eu/-upload/BIAA15.pdf
https://doi.org/10.1007/978-981-13-6362-7|https://doi.org/10.1145/1416729.1416761
https://doi.org/10.1007/978-3-030-82184-5|http://biaa.eu/-upload/articleno1021.pdf
https://doi.org/10.1007/978-3-030-82184-5|https://doi.org/10.1109/COOPIS.1998.706189
https://doi.org/10.1007/978-3-540-46505-8|https://d-nb.info/953963667
https://doi.org/10.1007/978-1-4899-1807-9|https://d-nb.info/930581113
https://doi.org/10.1007/978-3-031-09417-0|http://biaa.eu/-upload/articleno971.pdf
https://doi.org/10.1007/978-3-031-09417-0|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.269999
https://doi.org/10.1007/978-3-030-67357-4|https://doi.org/10.1007/978-1-4614-8265-9_364
https://doi.org/10.1007/978-3-319-77965-2|http://editions-rnti.fr/?inprocid=1001869
https://doi.org/10.1007/978-3-319-77965-2|Elements of distributed algorithms: modeling and analysis with Petri nets_1998
https://doi.org/10.1007/978-3-319-77965-2|https://doi.org/10.1007/978-0-387-39940-9_756
https://doi.org/10.1007/978-981-15-5939-6|https://doi.org/10.1007/978-1-4614-8265-9_124
https://doi.org/10.1007/978-981-15-5939-6|http://biaa.eu/-upload/BIAA03.pdf
https://doi.org/10.1007/978-981-15-5939-6|http://biaa.eu/-upload/articleno1004.pdf
https://doi.org/10.1007/978-3-642-22975-6|http://studia.complexica.net/index.php?option=com_content&view=article&id=157%3Asegmentation-vectorielle-des-images-multi-spectrales-msg2-par-une-approche-markovienne-pp89-110&catid=52%3Anumber-4&Itemid=95&lang=en
https://doi.org/10.1007/978-3-642-22975-6|http://biaa.eu/-upload/BIAA07.pdf
https://doi.org/10.1007/978-1-4939-0392-4|https://doi.org/10.1007/978-3-642-40069-8_5
https://doi.org/10.1007/978-3-030-48523-8|https://doi.org/10.1007/3-540-18217-9
https://doi.org/10.1007/978-3-030-48523-8|https://doi.org/10.1007/978-3-540-30469-2_16
https://doi.org/10.1007/978-3-030-48523-8|https://doi.org/10.1504/IJTMCC.2016.10005491
https://doi.org/10.1007/978-3-662-55606-1|https://doi.org/10.1007/978-3-658-10113-8
https://doi.org/10.1007/978-3-8274-2298-9|http://studia.complexica.net/index.php?option=com_content&view=article&id=134
https://doi.org/10.1007/978-0-230-00107-7|https://doi.org/10.1007/10722620_4
https://doi.org/10.1007/978-3-030-85836-0|https://doi.org/10.1007/978-3-319-76111-4_38
https://doi.org/10.1007/978-3-030-85836-0|https://doi.org/10.1007/978-1-4614-8265-9_586
https://doi.org/10.1007/978-3-030-85836-0|https://doi.org/10.1109/NOTERE.2015.7293506
https://doi.org/10.1007/978-3-030-40794-0|https://doi.org/10.1109/COOPIS.1998.706188
https://doi.org/10.1007/978-3-030-40794-0|https://doi.org/10.1007/978-3-662-57932-9_4
https://doi.org/10.1007/978-3-030-40794-0|Elaboration of Attainability Region Boundaries in The Model of Extreme Intermediate States._2011
https://doi.org/10.1007/978-3-030-03706-2|https://doi.org/10.1145/3284869.3284892
https://doi.org/10.1007/978-3-030-03706-2|http://www.uvka.de/univerlag/volltexte/2005/93/pdf/Kapp_Kai.pdf
https://doi.org/10.1007/978-981-15-6133-7|https://doi.org/10.1007/978-3-319-61949-1_21
https://doi.org/10.1007/978-981-15-6133-7|https://doi.org/10.1007/3-540-15202-4
https://doi.org/10.1007/978-981-15-6133-7|https://doi.org/10.1007/978-1-4899-7637-6_17
https://doi.org/10.1007/978-3-319-63519-4|https://doi.org/10.1109/NOTERE.2015.7293516
https://doi.org/10.1007/978-3-319-40022-8|https://doi.org/10.1007/978-1-4939-0790-8_56
https://doi.org/10.1007/978-3-658-04910-2|http://studia.complexica.net/index.php?option=com_content&view=article&id=144
https://doi.org/10.1007/978-3-658-04910-2|https://doi.org/10.1109/COOPIS.1998.706185
https://doi.org/10.1007/978-3-658-04910-2|https://doi.org/10.1007/978-0-387-39940-9_1038
https://doi.org/10.1007/978-3-319-62680-2|Cooperative Information Systems: An Overview (Tutorial)._1995
https://doi.org/10.1007/978-3-319-62680-2|https://doi.org/10.1007/978-3-662-43505-2_18
https://doi.org/10.1007/978-3-319-62680-2|https://doi.org/10.1007/978-0-387-39940-9_606
https://doi.org/10.1007/978-3-030-95284-6|Reasoning about Goals to Resolve Conflicts._1993
https://doi.org/10.1007/978-3-031-09577-1|https://doi.org/10.1007/978-3-319-07124-4_59
https://doi.org/10.1007/978-3-031-09577-1|https://doi.org/10.1007/978-1-4614-8265-9_1337
https://doi.org/10.1007/978-3-031-09577-1|https://doi.org/10.1007/978-3-319-07124-4_40
https://doi.org/10.1007/978-3-658-15971-9|https://doi.org/10.1007/978-1-4684-5287-7
https://doi.org/10.1007/978-3-658-15971-9|https://doi.org/10.1145/1416729.1416743
https://doi.org/10.1007/978-3-658-15971-9|https://doi.org/10.1007/978-0-387-39940-9_441
https://doi.org/10.1007/978-1-4471-7505-6|https://doi.org/10.1007/978-1-4614-8806-4_2
https://doi.org/10.1007/978-1-4471-7505-6|https://doi.org/10.1145/3342428.3342657
https://doi.org/10.1007/978-3-642-45309-0|https://doi.org/10.1145/1416729.1416756
https://doi.org/10.1007/3-540-33221-9|https://d-nb.info/942327977
https://doi.org/10.1007/3-540-33221-9|https://doi.org/10.1007/3-540-70735-2
https://doi.org/10.1007/978-3-030-81043-6|https://doi.org/10.1007/978-3-662-62308-4_1
https://doi.org/10.1007/978-3-030-81043-6|https://d-nb.info/931483115
https://doi.org/10.1007/978-3-030-81043-6|https://doi.org/10.1007/978-3-319-56657-3
https://doi.org/10.1007/978-981-10-4322-2|https://doi.org/10.1007/3-540-10256-6
https://doi.org/10.1007/978-3-030-77838-5|https://doi.org/10.1007/978-3-642-37574-3_8
https://doi.org/10.1007/978-981-16-5772-6|https://doi.org/10.1007/978-3-642-54426-2_1
https://doi.org/10.1007/978-3-319-30070-2|http://studia.complexica.net/index.php?option=com_content&view=article&id=78
https://doi.org/10.1007/978-3-030-84589-6|https://doi.org/10.1007/978-3-642-95368-2
https://doi.org/10.1007/978-1-4471-6759-4|https://doi.org/10.1109/COOPIS.1998.706201
https://doi.org/10.1007/978-3-030-44613-0|https://doi.org/10.1007/978-1-4614-8265-9_374
https://doi.org/10.1007/978-3-030-44613-0|https://doi.org/10.1109/NOTERE.2010.5536628
https://doi.org/10.1007/978-3-030-44613-0|https://doi.org/10.1109/Agile.2008.95
https://doi.org/10.1007/978-3-030-49256-4|https://doi.org/10.1007/978-1-4471-6759-4
https://doi.org/10.1007/978-3-030-49256-4|https://doi.org/10.1007/3-540-36124-3_71
